,time,X_value,Y_value,Z_value
11796,33.5879,3.19875,-5.52359,-0.00958
11797,33.5898,3.12932,-5.54753,0.05267
11798,33.5945,2.98566,-5.55472,0.40703
11799,33.5945,2.98566,-5.55472,0.40703
11800,33.5953,2.93059,-5.54993,0.46449
11801,33.5982,2.842,-5.50923,0.56505
11802,33.599,2.77018,-5.48768,0.64406
11803,33.6028,2.7199,-5.44937,0.66561
11804,33.6037,2.60737,-5.40148,0.63927
11805,33.6051,2.56187,-5.3967,0.59857
11806,33.6072,2.52357,-5.34642,0.48125
11807,33.6097,2.43498,-5.29374,0.36393
11808,33.617,2.37512,-5.12375,0.19872
11809,33.617,2.35836,-5.06868,0.14845
11810,33.6182,2.33442,-5.03277,0.11014
11811,33.6182,2.30329,-5.01361,0.09338
11812,33.6199,2.23386,-4.95854,0.06704
11813,33.6221,2.22189,-4.89869,0.06225
11814,33.6244,2.15245,-4.80052,0.05028
11815,33.6251,2.04711,-4.70236,0.00718
11816,33.6282,1.98485,-4.66165,-0.01915
11817,33.6291,1.85317,-4.55152,-0.06704
11818,33.636,1.44375,-4.33603,-0.13647
11819,33.636,1.44375,-4.33603,-0.13647
11820,33.636,1.33122,-4.27378,-0.12929
11821,33.6375,1.23066,-4.21153,-0.11493
11822,33.6401,1.00799,-4.0966,-0.07183
11823,33.6413,0.7925,-3.96252,-0.01915
11824,33.6438,0.69673,-3.8907,-0.01915
11825,33.6457,0.60575,-3.73986,-0.05507
11826,33.6473,0.52195,-3.64648,-0.1269
11827,33.6497,0.46928,-3.60578,-0.17718
11828,33.6562,0.29689,-3.36635,-0.51956
11829,33.6562,0.29689,-3.36635,-0.51956
11830,33.6562,0.27295,-3.3017,-0.58899
11831,33.6581,0.18675,-3.20833,-0.7111
11832,33.6601,0.12211,-3.15087,-0.7518
11833,33.6616,0.02634,-3.05988,-0.82124
11834,33.6638,-0.07662,-2.99284,-0.87391
11835,33.666,-0.09817,-2.97608,-0.89546
11836,33.6674,-0.13169,-2.92341,-0.9194
11837,33.6696,-0.11971,-2.84679,-0.98644
11838,33.6754,-0.0431,-2.74144,-0.99362
11839,33.6754,-0.01437,-2.71271,-0.98884
11840,33.6759,-0.01437,-2.71271,-0.98884
11841,33.6778,0.05986,-2.63131,-0.9601
11842,33.6798,0.14366,-2.55469,-0.93856
11843,33.6818,0.19394,-2.50681,-0.93856
11844,33.6843,0.32562,-2.42301,-0.90025
11845,33.6853,0.47167,-2.34878,-0.92898
11846,33.6875,0.53392,-2.30808,-0.95292
11847,33.6895,0.70152,-2.26498,-1.01757
11848,33.6944,0.90504,-2.28414,-1.15165
11849,33.6956,0.98884,-2.30329,-1.22108
11850,33.6956,1.07982,-2.32963,-1.30727
11851,33.6972,1.17319,-2.37033,-1.37671
11852,33.6995,1.32164,-2.53314,-1.49642
11853,33.7021,1.48206,-2.68877,-1.61135
11854,33.7043,1.5898,-2.78215,-1.6736
11855,33.7055,1.82923,-2.99524,-1.80528
11856,33.7075,2.05189,-3.12213,-1.86753
11857,33.7093,2.17879,-3.37593,-1.98485
11858,33.716,2.71511,-3.82845,-2.28893
11859,33.716,2.71511,-3.82845,-2.28893
11860,33.716,2.82764,-3.94816,-2.36315
11861,33.7175,2.98805,-4.21632,-2.52357
11862,33.7197,3.10298,-4.34561,-2.60018
11863,33.7212,3.36874,-4.59701,-2.75102
11864,33.7238,3.60817,-4.89869,-2.89228
11865,33.7256,3.70155,-5.06629,-2.96411
11866,33.7276,3.85718,-5.43261,-3.10777
11867,33.7296,3.91225,-5.63612,-3.18199
11868,33.734,4.03435,-6.5651,-3.49564
11869,33.7341,4.03435,-6.5651,-3.49564
11870,33.7352,4.10379,-6.78777,-3.5962
11871,33.7372,4.22111,-7.29536,-3.85718
11872,33.7393,4.20195,-7.97772,-4.07027
11873,33.7413,4.18759,-8.34644,-4.17801
11874,33.7435,4.15646,-9.07191,-4.4342
11875,33.745,4.17322,-9.39992,-4.58025
11876,33.7474,4.26899,-10.04877,-4.88911
11877,33.7492,4.52518,-10.68565,-5.27938
11878,33.7543,5.17403,-11.6242,-5.82048
11879,33.7543,5.51401,-11.93067,-6.00484
11880,33.7554,5.87076,-12.25869,-6.19638
11881,33.7573,6.21314,-12.60346,-6.37356
11882,33.7595,7.01762,-13.29301,-6.6058
11883,33.7613,7.51084,-13.6354,-6.63693
11884,33.7635,8.60263,-14.3034,-6.41666
11885,33.7654,9.7878,-14.92591,-5.80612
11886,33.7675,10.38876,-15.22998,-5.37036
11887,33.7695,11.42787,-15.89798,-4.45814
11888,33.7749,12.72078,-17.45187,-3.29452
11889,33.7749,12.72078,-17.45187,-3.29452
11890,33.7753,12.82134,-17.86847,-3.16763
11891,33.778,12.77585,-18.28987,-3.14847
11892,33.78,12.65374,-19.08716,-3.21551
11893,33.7812,12.35925,-19.7384,-3.51001
11894,33.7833,12.17728,-19.98022,-3.7231
11895,33.7851,11.75828,-20.28669,-4.31209
11896,33.7881,11.38717,-20.39204,-4.98488
11897,33.789,11.2076,-20.35852,-5.29374
11898,33.7948,10.48213,-19.73601,-6.1054
11899,33.7948,10.48213,-19.73601,-6.1054
11900,33.7952,10.32172,-19.47024,-6.22033
11901,33.7979,10.01525,-18.80703,-6.41905
11902,33.7997,9.86681,-18.4024,-6.49806
11903,33.8014,9.58668,-17.4375,-6.5675
11904,33.8041,9.38077,-16.29543,-6.46933
11905,33.8056,9.26345,-15.68968,-6.34962
11906,33.808,8.96177,-14.38959,-6.17483
11907,33.8092,8.53559,-13.05119,-6.01921
11908,33.8143,7.74069,-11.05916,-5.54993
11909,33.8143,7.41746,-11.05916,-5.54993
11910,33.8157,7.41746,-10.45101,-5.29374
11911,33.8172,6.68242,-9.38556,-4.58264
11912,33.8191,5.7702,-8.60263,-3.63451
11913,33.8221,5.30571,-8.30574,-3.06467
11914,33.8237,4.34082,-7.9059,-1.81725
11915,33.8256,3.23945,-7.8221,-0.2921
11916,33.8271,2.65525,-7.92505,0.50759
11917,33.8326,1.35516,-8.37278,1.93697
11918,33.8348,-1.35755,-9.56513,4.099
11919,33.8348,-1.35755,-10.07511,4.099
11920,33.8361,-2.06147,-10.61621,4.51081
11921,33.8376,-2.73666,-11.17647,4.85798
11922,33.8398,-4.00323,-12.29221,5.38233
11923,33.8415,-5.15966,-13.40554,5.75584
11924,33.8441,-5.68161,-13.94905,5.84682
11925,33.8498,-6.67045,-15.0552,5.78696
11926,33.8498,-7.50605,-16.13741,5.39191
11927,33.8498,-7.83886,-16.62345,5.11178
11928,33.8552,-8.5739,-17.80143,3.82605
11929,33.8552,-8.5739,-17.80143,3.82605
11930,33.856,-8.64573,-17.8972,3.49085
11931,33.8573,-8.66727,-17.83016,2.91623
11932,33.8591,-8.58108,-17.67693,2.64807
11933,33.8619,-8.18842,-17.16695,2.20992
11934,33.863,-7.47971,-16.36247,1.82444
11935,33.8651,-7.04156,-15.88601,1.58501
11936,33.8674,-6.10301,-14.8876,0.89067
11937,33.8693,-5.6026,-14.38241,0.4597
11938,33.8747,-3.90267,-12.58431,-1.63768
11939,33.8747,-3.90267,-12.58431,-1.63768
11940,33.8768,-3.58902,-12.24672,-2.28414
11941,33.8772,-3.05031,-11.77504,-3.72549
11942,33.8794,-2.65046,-11.5021,-5.03755
11943,33.8811,-2.51878,-11.43506,-5.51641
11944,33.8831,-2.35836,-11.42787,-6.0623
11945,33.8851,-2.2985,-11.46139,-6.1461
11946,33.8871,-2.26977,-11.61463,-6.04794
11947,33.8889,-2.25301,-11.88518,-5.84203
11948,33.8953,-2.35357,-12.54361,-5.69359
11949,33.8953,-2.39667,-12.79022,-5.59542
11950,33.8953,-2.42061,-13.03204,-5.3943
11951,33.8974,-2.44216,-13.24992,-5.06389
11952,33.8989,-2.43019,-13.52047,-4.05351
11953,33.901,-2.344,-13.58512,-2.69595
11954,33.9035,-2.27696,-13.52526,-1.95612
11955,33.9055,-2.0926,-13.24752,-0.52913
11956,33.9085,-1.9657,-13.04161,0.16999
11957,33.9095,-1.56107,-12.59389,1.52515
11958,33.9164,-0.39984,-11.7104,3.81408
11959,33.9164,-0.39984,-11.7104,3.81408
11960,33.9164,-0.10535,-11.53083,4.20195
11961,33.9169,0.39027,-11.27943,4.66405
11962,33.9201,0.59139,-11.17887,4.74306
11963,33.9324,0.90982,-11.04718,4.68081
11964,33.9324,1.0439,-11.02324,4.59461
11965,33.9324,1.25939,-10.98493,4.34082
11966,33.9325,1.45093,-10.90592,4.0152
11967,33.9325,1.5467,-10.85325,3.80929
11968,33.9356,1.86514,-10.58509,2.76299
11969,33.9356,1.86514,-10.58509,2.76299
11970,33.9366,1.88669,-10.51087,2.45892
11971,33.937,1.8412,-10.39834,1.83162
11972,33.9395,1.76937,-10.34806,1.52276
11973,33.9418,1.57783,-10.27623,0.9218
11974,33.9433,1.35755,-10.26665,0.38548
11975,33.9458,1.23066,-10.26186,0.14605
11976,33.9479,0.94095,-10.26426,-0.25858
11977,33.9502,0.69913,-10.21637,-0.57941
11978,33.9549,0.4597,-10.00807,-0.83321
11979,33.9549,0.39266,-9.90751,-0.84039
11980,33.9563,0.32083,-9.90751,-0.82124
11981,33.9573,0.24422,-9.68245,-0.78053
11982,33.9606,0.09817,-9.43823,-0.65124
11983,33.9612,0.05746,-9.31373,-0.56984
11984,33.9672,0.06465,-9.02642,-0.40942
11985,33.9673,0.15323,-8.74868,-0.22985
11986,33.9686,0.249,-8.59545,-0.14605
11987,33.9697,0.55308,-8.27461,-0.02155
11988,33.9742,1.26418,-7.83886,0.27055
11989,33.9742,1.53234,-7.70956,0.38308
11990,33.9798,1.77416,-7.60661,0.5028
11991,33.9798,1.98007,-7.52521,0.61533
11992,33.9811,2.33442,-7.38394,0.79011
11993,33.9831,2.6361,-7.3193,0.85476
11994,33.9834,2.7582,-7.29775,0.85236
11995,33.9854,3.04552,-7.28578,0.74941
11996,33.9874,3.36635,-7.33127,0.57702
11997,33.9896,3.52437,-7.37197,0.49322
11998,33.9941,4.16843,-7.59703,0.07662
11999,33.9959,4.16843,-7.59703,0.07662
12000,33.9959,4.29293,-7.66647,-0.02155
12001,33.997,4.52518,-7.81012,-0.20591
12002,33.9995,4.62574,-7.88674,-0.29928
12003,34.0013,4.80531,-8.028,-0.45252
12004,34.0038,4.91305,-8.15251,-0.56984
12005,34.005,4.97051,-8.20518,-0.60575
12006,34.0075,5.04474,-8.28419,-0.69195
12007,34.0093,5.01122,-8.31053,-0.72307
12008,34.0147,4.84601,-8.35362,-0.79011
12009,34.0147,4.84601,-8.35362,-0.79011
12010,34.0154,4.73348,-8.34644,-0.79969
12011,34.0176,4.47011,-8.30574,-0.7542
12012,34.0193,4.099,-8.26264,-0.65364
12013,34.0211,3.91703,-8.25067,-0.59617
12014,34.0236,3.50522,-8.16208,-0.47885
12015,34.0249,3.08143,-8.02082,-0.39027
12016,34.0272,2.89947,-7.93463,-0.39506
12017,34.0292,2.56427,-7.7383,-0.45491
12018,34.0343,1.85077,-7.2331,-0.59139
12019,34.0351,1.85077,-7.2331,-0.59139
12020,34.0357,1.67599,-7.09184,-0.59378
12021,34.037,1.52036,-6.93861,-0.60096
12022,34.0391,1.26178,-6.61538,-0.60096
12023,34.0419,0.95771,-6.36638,-0.54589
12024,34.043,0.7949,-6.27779,-0.47407
12025,34.0458,0.48125,-6.11737,-0.28252
12026,34.0471,0.3352,-6.03357,-0.14366
12027,34.0495,0.05986,-5.87316,0.14366
12028,34.054,-0.2083,-5.50204,0.69673
12029,34.054,-0.2083,-5.50204,0.69673
12030,34.0552,-0.2083,-5.44219,0.75899
12031,34.0572,-0.2107,-5.37754,0.7518
12032,34.0591,-0.22985,-5.38712,0.72547
12033,34.0611,-0.33041,-5.435,0.67519
12034,34.0642,-0.39745,-5.4781,0.64885
12035,34.0658,-0.46688,-5.54993,0.59139
12036,34.0676,-0.49561,-5.58584,0.61772
12037,34.0691,-0.49801,-5.58824,0.67758
12038,34.0746,-0.39266,-5.42303,1.1708
12039,34.0755,-0.39266,-5.42303,1.1708
12040,34.0761,-0.35196,-5.40148,1.26657
12041,34.0777,-0.3352,-5.435,1.36234
12042,34.0819,-0.43336,-5.4781,1.41502
12043,34.0819,-0.5004,-5.56908,1.41741
12044,34.0835,-0.5866,-5.71274,1.34319
12045,34.0852,-0.59139,-5.80372,1.27615
12046,34.0871,-0.56505,-6.01921,1.1277
12047,34.0901,-0.45731,-6.28497,0.93377
12048,34.094,-0.26337,-6.72791,0.73744
12049,34.0942,-0.18915,-6.72791,0.72786
12050,34.095,-0.09577,-6.93382,0.73265
12051,34.0974,0.00958,-6.99607,0.76377
12052,34.099,0.31604,-7.06551,0.88588
12053,34.1009,0.48364,-7.08945,0.96489
12054,34.1029,0.7925,-7.13733,1.087
12055,34.105,0.97926,-7.2762,1.23784
12056,34.1068,1.0056,-7.37676,1.36234
12057,34.1088,1.14446,-7.54197,1.58501
12058,34.114,1.52515,-7.72154,1.30249
12059,34.114,1.52515,-7.72154,1.30249
12060,34.1149,1.57304,-7.75745,1.13489
12061,34.1169,1.60656,-7.79336,0.95532
12062,34.119,1.69994,-7.84843,0.5866
12063,34.1209,1.81007,-7.88195,0.25379
12064,34.1231,1.86753,-7.9035,0.11253
12065,34.1254,2.02556,-7.97054,-0.15802
12066,34.127,2.20034,-8.08307,-0.4166
12067,34.1295,2.26977,-8.1549,-0.52435
12068,34.1342,2.57624,-8.38954,-0.82842
12069,34.1343,2.57624,-8.38954,-0.82842
12070,34.1354,2.65525,-8.43264,-0.84997
12071,34.1368,2.81088,-8.47813,-0.86673
12072,34.139,2.89468,-8.49489,-0.85236
12073,34.1408,3.06228,-8.55235,-0.81166
12074,34.1432,3.20354,-8.61699,-0.72547
12075,34.1455,3.24664,-8.66249,-0.68955
12076,34.1473,3.32086,-8.76783,-0.63448
12077,34.1491,3.44057,-8.80375,-0.62251
12078,34.1548,3.57465,-8.89473,-0.59857
12079,34.1548,3.57465,-8.89473,-0.59857
12080,34.1551,3.60099,-8.92107,-0.60575
12081,34.1574,3.58662,-8.97614,-0.63448
12082,34.1594,3.53634,-9.0336,-0.67997
12083,34.1613,3.50043,-9.05994,-0.70392
12084,34.1635,3.46212,-9.09346,-0.76856
12085,34.1652,3.41902,-9.16768,-0.81166
12086,34.1677,3.3855,-9.2012,-0.82124
12087,34.1692,3.3472,-9.25866,-0.82602
12088,34.1752,3.25143,-9.33767,-0.73504
12089,34.1752,3.21072,-9.3688,-0.68476
12090,34.1753,3.17241,-9.39992,-0.63209
12091,34.1774,3.15087,-9.43584,-0.59139
12092,34.1796,3.11495,-9.46696,-0.46449
12093,34.1817,3.11974,-9.48851,-0.30407
12094,34.1837,3.10298,-9.52682,-0.24182
12095,34.1854,3.00242,-9.5771,-0.12929
12096,34.1872,2.9258,-9.61062,-0.07901
12097,34.1894,2.89947,-9.7016,-0.01437
12098,34.1971,2.85876,-9.90033,-0.09338
12099,34.1971,2.85876,-9.90033,-0.09338
12100,34.1971,2.87074,-9.96976,-0.09577
12101,34.1982,2.93538,-10.09666,-0.05746
12102,34.1992,2.98327,-10.14454,-0.02155
12103,34.2016,3.11016,-10.24031,0.09338
12104,34.2038,3.31368,-10.2858,0.26576
12105,34.2053,3.45015,-10.40073,0.36154
12106,34.208,3.69915,-10.53241,0.54829
12107,34.2115,3.82845,-10.60424,0.63927
12108,34.2165,4.44377,-10.8748,1.0463
12109,34.2166,4.58982,-10.92508,1.15165
12110,34.2166,4.58982,-10.92508,1.15165
12111,34.2178,4.8508,-11.07592,1.28094
12112,34.22,5.18839,-11.26746,1.24023
12113,34.2211,5.34881,-11.37281,1.13728
12114,34.2238,5.52838,-11.59308,0.95292
12115,34.2254,5.54275,-11.72237,0.9625
12116,34.2279,5.51162,-11.99771,1.15165
12117,34.2296,5.47092,-12.27066,1.33601
12118,34.236,5.28416,-12.6729,1.16122
12119,34.2361,5.23149,-12.77824,0.98165
12120,34.2366,5.19318,-12.86444,0.81166
12121,34.2378,5.16445,-12.9219,0.65603
12122,34.2398,5.09502,-12.98176,0.42858
12123,34.2413,5.04953,-12.98415,0.37111
12124,34.2459,4.95375,-12.91711,0.38069
12125,34.246,4.86756,-12.76627,0.51956
12126,34.2472,4.84841,-12.65853,0.62012
12127,34.2488,4.86756,-12.37361,0.89306
12128,34.2543,5.17882,-11.65533,1.39586
12129,34.2543,5.17882,-11.65533,1.39586
12130,34.2554,5.3129,-11.43266,1.45332
12131,34.2574,5.58824,-11.2076,1.51558
12132,34.2597,5.72471,-10.77663,1.49882
12133,34.2612,6.00484,-10.35524,1.37431
12134,34.2641,6.14371,-10.15651,1.29051
12135,34.2656,6.40708,-9.79019,1.06545
12136,34.2668,6.59144,-9.4933,0.77096
12137,34.2688,6.66327,-9.38077,0.62251
12138,34.2738,6.80692,-9.05994,0.11971
12139,34.2738,6.80692,-9.05994,0.11971
12140,34.2749,6.82608,-9.04557,-0.01915
12141,34.2775,6.85241,-9.05994,-0.24182
12142,34.2793,6.8596,-9.10543,-0.32562
12143,34.2813,6.87875,-9.25387,-0.45491
12144,34.2834,6.86917,-9.45978,-0.47885
12145,34.2858,6.88833,-9.5771,-0.44534
12146,34.2875,6.89791,-9.88836,-0.27534
12147,34.2897,6.84044,-10.21398,-0.09338
12148,34.2955,6.65369,-10.71917,0.16042
12149,34.2955,6.65369,-10.71917,0.16042
12150,34.2955,6.56271,-10.88437,0.23703
12151,34.2978,6.25385,-11.19802,0.419
12152,34.2996,5.78457,-11.52364,0.60336
12153,34.3013,5.50204,-11.69364,0.69913
12154,34.303,4.86756,-12.02165,0.83321
12155,34.3048,4.22589,-12.3377,0.89306
12156,34.3078,3.9314,-12.48135,0.88828
12157,34.3097,3.41663,-12.74473,0.84518
12158,34.3148,2.83003,-13.11105,0.75899
12159,34.3148,2.83003,-13.11105,0.75899
12160,34.3155,2.74384,-13.17091,0.73265
12161,34.3178,2.6744,-13.20682,0.70631
12162,34.3194,2.57624,-13.20443,0.62251
12163,34.3213,2.52117,-13.16851,0.60096
12164,34.323,2.5092,-13.1302,0.60575
12165,34.3254,2.47329,-13.03922,0.64167
12166,34.3272,2.43498,-12.90993,0.71828
12167,34.329,2.3847,-12.81655,0.77575
12168,34.3359,2.06626,-12.34488,1.30009
12169,34.3359,2.06626,-12.34488,1.30009
12170,34.3359,1.95852,-12.19165,1.40783
12171,34.3374,1.74303,-11.88279,1.45811
12172,34.3431,1.6305,-11.74392,1.3815
12173,34.3431,1.42938,-11.43266,1.00799
12174,34.3438,1.29291,-11.14295,0.4166
12175,34.3455,1.25699,-11.02324,0.02394
12176,34.3481,1.22347,-10.7886,-0.84757
12177,34.3496,1.2115,-10.69044,-1.32643
12178,34.356,1.16362,-10.42707,-3.23945
12179,34.3561,1.16362,-10.42707,-3.23945
12180,34.3561,1.12531,-10.40073,-3.64887
12181,34.3583,1.01278,-10.37918,-4.29054
12182,34.3594,0.89067,-10.38636,-4.65686
12183,34.3608,0.81166,-10.39115,-4.68799
12184,34.3632,0.64406,-10.42707,-4.44617
12185,34.3652,0.53392,-10.48932,-4.17801
12186,34.3671,0.25379,-10.67607,-3.36635
12187,34.3695,-0.01197,-10.89156,-2.35836
12188,34.3742,-0.38548,-11.2483,-0.9625
12189,34.3742,-0.51477,-11.39675,-0.54829
12190,34.3755,-0.63448,-11.55238,-0.14845
12191,34.377,-0.73265,-11.70561,0.21548
12192,34.3795,-0.87152,-12.02644,0.86194
12193,34.3808,-0.95292,-12.19404,1.35277
12194,34.3829,-0.96489,-12.48854,1.55388
12195,34.3854,-0.98165,-12.76149,1.77895
12196,34.3875,-1.00081,-12.93387,1.83162
12197,34.3894,-1.06306,-13.31935,1.98007
12198,34.3952,-1.20432,-14.0089,2.03274
12199,34.3953,-1.20432,-14.0089,2.03274
12200,34.3963,-1.26897,-14.16932,1.98007
12201,34.3972,-1.40544,-14.50691,1.82923
12202,34.3994,-1.47487,-14.66733,1.73585
12203,34.4016,-1.61614,-14.97858,1.5898
12204,34.4037,-1.76937,-15.11506,1.52276
12205,34.4061,-1.84838,-15.42392,1.4222
12206,34.4075,-2.02795,-15.72799,1.37192
12207,34.4093,-2.10217,-15.88362,1.37671
12208,34.4142,-2.30808,-16.36487,1.43417
12209,34.4143,-2.30808,-16.36487,1.43417
12210,34.415,-2.32245,-16.46782,1.45572
12211,34.4173,-2.32245,-16.66894,1.47008
12212,34.4205,-2.31526,-16.77429,1.47008
12213,34.421,-2.27217,-16.9802,1.46051
12214,34.4229,-2.19555,-17.13822,1.38629
12215,34.4271,-2.15006,-17.22441,1.34798
12216,34.4276,-2.05908,-17.36807,1.26178
12217,34.4289,-2.0088,-17.43511,1.19474
12218,34.4345,-2.0064,-17.33455,1.03193
12219,34.4345,-1.97049,-17.24596,0.90743
12220,34.4355,-1.925,-17.15019,0.75899
12221,34.4371,-1.89387,-17.06878,0.61533
12222,34.4396,-1.81247,-16.86767,0.38548
12223,34.441,-1.74303,-16.73359,0.2945
12224,34.4431,-1.64966,-16.41515,0.19154
12225,34.4455,-1.59219,-16.04164,0.11971
12226,34.447,-1.56825,-15.8477,0.06225
12227,34.4492,-1.48206,-15.42631,-0.14605
12228,34.4537,-1.14207,-14.77507,-0.62251
12229,34.4547,-0.97926,-14.52846,-0.8356
12230,34.4548,-0.79011,-14.27227,-1.05109
12231,34.4574,-0.58181,-13.98975,-1.26178
12232,34.4597,-0.12929,-13.40794,-1.61135
12233,34.4615,0.50759,-12.78543,-1.90584
12234,34.463,0.82363,-12.49093,-2.04471
12235,34.4677,1.31206,-11.97377,-2.27935
12236,34.4678,1.7143,-11.52843,-2.32484
12237,34.4689,1.90345,-11.29858,-2.32245
12238,34.4757,2.79651,-10.38876,-2.27217
12239,34.4757,2.79651,-10.38876,-2.27217
12240,34.4761,3.03355,-10.13736,-2.27935
12241,34.4777,3.48128,-9.64174,-2.33921
12242,34.4797,3.71352,-9.40232,-2.37512
12243,34.4828,4.06308,-8.9498,-2.36794
12244,34.4836,4.22829,-8.63136,-2.32963
12245,34.485,4.22589,-8.5308,-2.30808
12246,34.4875,4.19716,-8.3632,-2.24822
12247,34.4897,4.03435,-8.27701,-2.15964
12248,34.4954,3.74465,-7.75506,-1.47966
12249,34.4955,3.74465,-7.75506,-1.47966
12250,34.496,3.73746,-7.56351,-1.35755
12251,34.504,3.74465,-7.26184,-1.22108
12252,34.504,3.88351,-7.0248,-1.23066
12253,34.504,3.97928,-6.87636,-1.23545
12254,34.504,4.099,-6.58186,-1.15883
12255,34.5049,4.0152,-6.50046,-1.04151
12256,34.5079,3.93619,-6.3975,-0.9601
12257,34.5101,3.74225,-6.31849,-0.7949
12258,34.5144,3.45973,-6.15807,-0.65124
12259,34.5152,3.41184,-6.08385,-0.68237
12260,34.5152,3.39508,-6.00005,-0.73744
12261,34.5172,3.41184,-5.8947,-0.79969
12262,34.5191,3.48846,-5.64809,-0.90025
12263,34.5214,3.59141,-5.44219,-0.97926
12264,34.5234,3.63211,-5.38233,-1.02236
12265,34.525,3.68239,-5.32966,-1.07503
12266,34.5275,3.69197,-5.31529,-1.05348
12267,34.5291,3.66563,-5.28177,-0.9218
12268,34.5341,3.39987,-5.28177,-0.59139
12269,34.5341,3.39987,-5.28177,-0.59139
12270,34.5353,3.3041,-5.28416,-0.51956
12271,34.5373,3.11735,-5.26501,-0.38787
12272,34.5402,3.04791,-5.25543,-0.31604
12273,34.541,2.95932,-5.23628,-0.15084
12274,34.543,2.90904,-5.23628,-0.07422
12275,34.5455,2.76778,-5.23149,0.09577
12276,34.5485,2.61215,-5.23149,0.23464
12277,34.5494,2.53314,-5.19797,0.27055
12278,34.5553,2.22189,-5.04234,0.28492
12279,34.5554,2.22189,-5.04234,0.28492
12280,34.5561,2.12133,-4.98727,0.26098
12281,34.557,1.94415,-4.91066,0.18915
12282,34.5596,1.82923,-4.87953,0.1245
12283,34.561,1.78373,-4.82686,0.11014
12284,34.5654,1.75261,-4.76221,0.10774
12285,34.5656,1.755,-4.72869,0.11253
12286,34.5681,1.76937,-4.70714,0.09817
12287,34.5692,1.70712,-4.63532,0.01915
12288,34.5749,1.48684,-4.65447,-0.09577
12289,34.5749,1.39586,-4.6425,-0.11971
12290,34.5754,1.28333,-4.62095,-0.14126
12291,34.5777,1.14925,-4.58504,-0.15323
12292,34.5795,0.85236,-4.52997,-0.14605
12293,34.5815,0.71349,-4.49166,-0.13887
12294,34.5834,0.45731,-4.40786,-0.05507
12295,34.5855,0.19633,-4.29054,0.10774
12296,34.588,0.09817,-4.21153,0.21309
12297,34.5889,-0.06225,-4.02956,0.39266
12298,34.5946,-0.21788,-3.70634,0.57941
12299,34.5947,-0.21788,-3.70634,0.57941
12300,34.5955,-0.22027,-3.62254,0.57223
12301,34.6035,-0.21309,-3.53156,0.53632
12302,34.6036,-0.20112,-3.37114,0.39745
12303,34.6036,-0.25379,-3.261,0.22985
12304,34.6042,-0.28013,-3.20833,0.13647
12305,34.6058,-0.3783,-3.12213,-0.0431
12306,34.6077,-0.48604,-3.05749,-0.2107
12307,34.6095,-0.48125,-3.012,-0.29689
12308,34.6155,-0.3759,-2.842,-0.62969
12309,34.6156,-0.3759,-2.842,-0.62969
12310,34.6166,-0.32562,-2.81327,-0.69673
12311,34.6203,-0.20591,-2.75581,-0.84997
12312,34.6203,-0.14366,-2.7175,-0.93377
12313,34.6215,0.00958,-2.66004,-1.07264
12314,34.6242,0.11971,-2.68398,-1.22826
12315,34.6255,0.15563,-2.71032,-1.32164
12316,34.6282,0.28013,-2.79651,-1.5898
12317,34.6293,0.47646,-2.8875,-1.87232
12318,34.6358,0.79969,-3.0527,-2.27217
12319,34.6359,0.79969,-3.0527,-2.27217
12320,34.6359,0.93137,-3.09819,-2.39188
12321,34.6374,1.24263,-3.23467,-2.58342
12322,34.6394,1.52276,-3.37832,-2.71511
12323,34.6414,1.6712,-3.43578,-2.73905
12324,34.6432,1.93218,-3.54832,-2.6768
12325,34.6453,2.16682,-3.62493,-2.60018
12326,34.6473,2.29132,-3.64648,-2.57863
12327,34.6492,2.53075,-3.71352,-2.53314
12328,34.6561,2.98087,-3.74943,-2.57624
12329,34.6561,3.1365,-3.75662,-2.6361
12330,34.6562,3.26819,-3.76859,-2.71271
12331,34.6576,3.38072,-3.81408,-2.79891
12332,34.6594,3.5531,-3.98168,-2.9258
12333,34.6614,3.65606,-4.17083,-3.02397
12334,34.6633,3.74225,-4.2642,-3.10777
12335,34.6652,3.96492,-4.47251,-3.28016
12336,34.6675,4.05351,-4.6018,-3.34001
12337,34.6692,4.23787,-4.83644,-3.37832
12338,34.6748,4.73109,-5.40867,-3.16044
12339,34.6748,4.73109,-5.40867,-3.16044
12340,34.676,4.82925,-5.60979,-3.11495
12341,34.6774,4.94178,-6.05033,-3.07664
12342,34.6794,4.9346,-6.29455,-3.08622
12343,34.6815,4.88193,-6.86917,-3.13411
12344,34.6838,4.67841,-7.22353,-3.18678
12345,34.6862,4.56349,-8.04716,-3.261
12346,34.6872,4.39349,-8.89234,-3.58662
12347,34.6889,4.36476,-9.31373,-3.7638
12348,34.6939,4.47729,-11.12141,-4.70954
12349,34.6939,4.47729,-11.12141,-4.70954
12350,34.6955,4.58743,-11.60266,-5.02319
12351,34.6973,4.87953,-12.56037,-5.68161
12352,34.6997,5.44698,-13.53962,-6.33765
12353,34.7016,5.79893,-14.04482,-6.61778
12354,34.7037,6.58186,-15.04323,-7.01762
12355,34.7052,7.01523,-15.53166,-7.06551
12356,34.7074,8.05913,-16.45106,-6.70876
12357,34.7095,9.12698,-17.28906,-5.80612
12358,34.7203,10.51565,-18.43831,-4.32885
12359,34.7204,10.89395,-18.80224,-3.94337
12360,34.7204,11.19084,-19.18532,-3.63451
12361,34.7204,11.38957,-19.58277,-3.41424
