"user_id","experiment_group","UserType","is_verified","user_revenue","exposed_items"
221412250062,"60_discount",Private,0,28.53846153846154,1
221425500025,"30_discount",Private,0,,1
221447750062,no_discount,Private,0,28.46153846153846,1
221581750028,"60_discount",Private,0,53.61538461538461,2
221599250030,"60_discount",Private,0,32.0,1
221603500044,"60_discount",Private,0,28.53846153846154,1
221606000014,"30_discount",Private,0,28.53846153846154,1
221608750028,"60_discount",Private,0,28.384615384615387,1
221648000044,"60_discount",Private,0,23.846153846153847,1
221675500005,"60_discount",Private,0,,1
221680500051,"30_discount",Private,0,125.3076923076923,4
221789500001,"30_discount",Company,0,27.384615384615387,1
221831000010,"30_discount",Private,0,292.3076923076924,5
221856250032,no_discount,Private,0,,1
221869250019,no_discount,Shop,0,,2
221916500011,"30_discount",Private,0,,1
221919250010,"30_discount",Private,0,,1
222015000042,"30_discount",Private,0,84.61538461538461,2
222019750024,"60_discount",Private,0,,1
222179250041,no_discount,Private,0,,1
222190500029,"30_discount",Private,0,,1
222191500028,no_discount,Private,0,278.84615384615387,10
222228750013,"30_discount",Private,0,,1
222237250011,"60_discount",Private,0,,2
222254000038,"30_discount",Company,0,48.15384615384615,1
222254750023,"30_discount",Private,0,33.15384615384615,1
222296750032,no_discount,Company,0,,1
222361000012,no_discount,Private,0,212.76923076923077,6
222381750005,"30_discount",Private,0,,1
222500000002,"60_discount",Private,0,54.769230769230774,2
222526500005,no_discount,Private,1,72.0,3
222548750015,"60_discount",Private,0,36.61538461538461,1
222551500041,"60_discount",Private,0,40.07692307692308,1
222555000003,"60_discount",Private,0,,1
222555250031,"60_discount",Company,0,33.0,1
222564500093,"60_discount",Private,0,,1
222564750012,"30_discount",Private,0,,2
222567000037,"30_discount",Private,0,40.07692307692308,1
222582750028,no_discount,Private,0,,1
222588000003,no_discount,Private,0,,1
222604750047,"30_discount",Private,0,28.53846153846154,3
222605750020,"30_discount",Company,0,,1
222644000052,no_discount,Private,0,,1
222657250011,no_discount,Company,0,,1
222796000004,"30_discount",Private,0,33.15384615384615,1
222848750027,"60_discount",Private,0,,1
222854250035,"60_discount",Private,0,,1
222856250032,"30_discount",Private,0,48.15384615384615,2
222860500048,no_discount,Company,0,27.153846153846153,1
222861500042,"30_discount",Private,0,301.6923076923077,8
222862000050,"30_discount",Private,0,,1
222894250074,"60_discount",Private,0,185.3846153846154,4
222902750041,"60_discount",Private,0,340.0769230769231,2
222928000003,"60_discount",Private,0,48.15384615384616,2
222930000067,"60_discount",Private,0,,3
222937500008,"30_discount",Private,0,,1
222967500009,"30_discount",Company,0,59.61538461538461,1
222982250071,no_discount,Company,0,49.30769230769231,2
223003250034,no_discount,Private,0,54.769230769230774,3
223014750029,no_discount,Private,0,,1
223031250015,"30_discount",Private,0,32.0,1
223039000014,"30_discount",Private,0,,2
223049750001,no_discount,Private,0,47.0,2
223121500011,"60_discount",Private,0,,1
223131500023,no_discount,Private,0,94.3076923076923,4
223145250026,no_discount,Private,0,27.384615384615387,1
223175250063,no_discount,Private,0,,1
223175500031,"30_discount",Company,1,804.9230769230768,17
223190500066,"30_discount",Private,0,80.84615384615384,3
223192750062,"30_discount",Private,0,27.384615384615387,1
223194750043,"30_discount",Private,0,,1
223202750027,"30_discount",Shop,0,,2
223212250055,"60_discount",Private,1,93.69230769230771,4
223226750043,"30_discount",Private,0,48.15384615384615,1
223240500057,"30_discount",Private,0,152.76923076923077,5
223244750015,"30_discount",Private,0,,1
223247500038,"30_discount",Private,0,,1
223271750060,"60_discount",Private,0,63.84615384615385,2
223280500016,"60_discount",Shop,0,,1
223285500001,"30_discount",Private,0,,1
223300250011,"30_discount",Private,0,60.84615384615385,2
223310750007,"30_discount",Private,0,,2
223336500002,"60_discount",Private,0,,1
223409000004,"30_discount",Private,0,34.30769230769231,1
223464250042,"30_discount",Private,0,717.9999999999999,17
223470500032,no_discount,Private,0,188.76923076923077,6
223472750011,"60_discount",Private,0,42.38461538461539,1
223476500045,"60_discount",Private,0,,1
223493500035,"60_discount",Private,0,28.53846153846154,1
223495500012,no_discount,Private,0,,1
223497250037,"30_discount",Private,1,23.076923076923077,1
223512500086,"60_discount",Private,0,40.07692307692308,1
223714250012,"60_discount",Company,0,,1
223750500015,no_discount,Private,0,83.53846153846155,3
223751750015,"60_discount",Company,1,23.076923076923077,1
223768000004,"60_discount",Private,0,,1
223788750010,"60_discount",Company,0,159.8461538461538,6
223822500048,"60_discount",Private,0,,1
223860750018,no_discount,Private,0,40.07692307692308,1
223879500038,"60_discount",Private,0,,1
223881750032,"30_discount",Private,0,,1
224040000014,"30_discount",Private,0,,1
224041500027,"30_discount",Private,0,35.30769230769231,1
224060000033,"60_discount",Private,0,,1
224060250001,"60_discount",Private,0,40.07692307692308,1
224067500043,no_discount,Private,0,,3
224067500055,"60_discount",Private,1,100.75000000000001,4
224076500022,"60_discount",Private,1,65.84615384615384,5
224089500032,no_discount,Shop,0,50.769230769230774,2
224093750006,no_discount,Private,0,42.38461538461539,1
224112000024,no_discount,Private,0,28.53846153846154,1
224116500004,no_discount,Private,1,,2
224124750034,"30_discount",Company,0,407.1538461538462,14
224152000026,"60_discount",Private,0,,1
224162750002,no_discount,Shop,0,90.84615384615384,3
224178000022,no_discount,Private,0,23.846153846153847,1
224202750023,no_discount,Private,0,,1
224210000015,"60_discount",Private,0,52.84615384615385,2
224214250007,no_discount,Shop,0,54.769230769230774,2
224226000007,"30_discount",Private,0,37.769230769230774,1
224226250001,no_discount,Private,0,228.84615384615384,7
224307750008,"30_discount",Private,0,75.38461538461539,3
224343500019,"60_discount",Private,0,52.46153846153846,2
224347000025,"30_discount",Company,0,37.769230769230774,1
224368250022,"60_discount",Private,0,67.6923076923077,2
224389250032,no_discount,Private,0,30.846153846153847,1
224434000002,no_discount,Private,0,,1
224437500016,"30_discount",Private,1,,1
224444750023,no_discount,Private,0,,2
224456250035,"60_discount",Private,0,598.1538461538462,14
224458500060,"60_discount",Shop,0,40.07692307692308,1
224530250022,"60_discount",Private,0,27.384615384615387,1
224543250006,no_discount,Private,0,,1
224553750002,"30_discount",Company,0,40.07692307692308,1
224645750036,no_discount,Private,0,,1
224652750047,no_discount,Private,0,38.92307692307692,1
224671750101,no_discount,Private,0,102.0,3
224690500046,no_discount,Private,0,27.384615384615387,1
224699250092,no_discount,Company,0,285.2307692307692,5
224708000044,"60_discount",Private,0,39.92307692307692,1
224718500067,"60_discount",Private,0,56.769230769230774,2
224751500016,no_discount,Private,0,82.15384615384616,4
224752000038,"30_discount",Private,1,28.53846153846154,1
224756000023,"30_discount",Private,0,,1
224767750015,"30_discount",Private,1,,3
224771500042,"30_discount",Private,0,53.53846153846154,2
224795500017,"30_discount",Private,0,76.3076923076923,2
224804500023,"30_discount",Private,0,467.3846153846154,4
224811000019,"60_discount",Private,0,40.07692307692308,1
224928500038,"60_discount",Private,0,48.92307692307693,2
224984500032,"60_discount",Private,0,,1
225004750024,no_discount,Company,0,,2
225038750027,"60_discount",Private,0,47.0,1
225039750023,"60_discount",Private,0,,1
225047000023,no_discount,Private,0,,1
225057500018,no_discount,Private,1,104.3076923076923,3
225059750005,"60_discount",Private,0,,1
225244000008,"60_discount",Private,0,,1
225269750076,"30_discount",Shop,1,131.6153846153846,4
225276750048,"60_discount",Private,0,49.69230769230769,2
225280250019,"30_discount",Company,1,1435.3846153846152,24
225287750043,"30_discount",Private,0,,1
225291750025,"60_discount",Private,1,40.07692307692308,1
225302250053,no_discount,Private,0,,1
225306000008,"60_discount",Private,0,30.846153846153847,1
225321000013,no_discount,Company,0,3115.5084615384644,97
225330250014,"30_discount",Private,0,32.30769230769231,2
225352500116,"60_discount",Private,0,160.53846153846155,7
225359500039,"60_discount",Private,0,58.46153846153846,2
225361500018,"30_discount",Private,0,,1
225371250051,no_discount,Private,0,,1
225378500131,"60_discount",Private,0,,1
225414500018,"30_discount",Shop,0,34.30769230769231,1
225414750042,no_discount,Private,1,,1
225432250013,"60_discount",Private,0,,1
225438000036,no_discount,Private,0,,1
225441250076,no_discount,Private,0,,2
225452250052,"60_discount",Private,0,32.0,1
225476250054,"30_discount",Private,0,,1
225478250070,"60_discount",Private,0,34.30769230769231,1
225482000033,"30_discount",Private,0,212.00000000000003,6
225483750077,no_discount,Private,0,,1
225496500019,"30_discount",Private,0,,1
225524000029,no_discount,Private,0,,2
225528750008,"30_discount",Private,0,,1
225625000013,no_discount,Private,0,,1
225639250029,"30_discount",Private,0,,1
225653500047,"30_discount",Private,0,40.07692307692308,1
225665250007,no_discount,Company,1,61.53846153846153,2
225673250018,"60_discount",Private,0,36.61538461538461,2
225689500077,"60_discount",Private,0,41.53846153846154,1
225695000138,no_discount,Private,0,261.61538461538464,5
225696750031,no_discount,Private,0,,1
225697000086,no_discount,Private,0,,1
225702000041,no_discount,Private,0,,1
225709000001,"30_discount",Private,0,128.92307692307693,4
225740000025,no_discount,Private,0,136.76923076923077,3
225746250026,"30_discount",Private,0,33.15384615384615,2
225775000016,"60_discount",Private,0,,1
225790000001,no_discount,Private,0,,1
225868750010,no_discount,Private,0,,1
225877250029,"60_discount",Private,0,,1
225898000038,"60_discount",Private,0,,1
225919250034,"30_discount",Private,0,37.769230769230774,1
225927000008,no_discount,Private,0,52.46153846153846,2
225936500028,no_discount,Private,1,,1
225940250019,"30_discount",Private,0,,1
225975750039,no_discount,Private,0,59.38461538461539,2
226045250013,"30_discount",Private,0,,1
226124000011,no_discount,Private,0,77.76923076923077,3
226139250002,"60_discount",Private,0,,2
226175750022,"30_discount",Private,0,,1
226202000033,"30_discount",Company,0,40.0,1
226204250006,"30_discount",Private,0,51.61538461538461,1
226216500030,"60_discount",Private,0,23.384615384615387,2
226292250014,"30_discount",Private,0,40.07692307692308,1
226292750057,no_discount,Private,0,117.38461538461539,3
226330500034,"60_discount",Company,0,143.94615384615386,4
226366500039,"30_discount",Private,0,40.07692307692308,1
226383750006,no_discount,Private,0,,1
226497000053,"60_discount",Private,0,66.3076923076923,2
226520250038,no_discount,Private,0,,1
226558500110,no_discount,Private,0,,1
226560500102,no_discount,Shop,0,26.23076923076923,1
226570250011,no_discount,Private,0,32.0,1
226571500059,no_discount,Private,0,27.384615384615387,1
226571500060,"30_discount",Private,0,20.384615384615383,1
226574500052,"30_discount",Private,0,43.53846153846154,1
226592500070,"30_discount",Private,0,319.64692307692303,5
226604500047,no_discount,Private,0,150.46153846153845,4
226611250012,"60_discount",Private,0,,3
226641500010,no_discount,Private,0,,1
226655750006,"30_discount",Shop,0,,1
226735000020,no_discount,Private,0,,1
226748500037,"30_discount",Private,0,33.0,2
226751250071,"30_discount",Private,0,,1
226760000014,"60_discount",Private,0,,1
226783250169,"30_discount",Private,0,,1
226793250059,no_discount,Company,0,40.07692307692308,1
226796500126,"60_discount",Private,0,,1
226797250082,no_discount,Private,0,,1
226798500088,no_discount,Private,0,644.6153846153845,17
226830250095,"30_discount",Company,0,323.52,16
226846000006,"30_discount",Private,0,,1
226901250007,"60_discount",Private,0,,1
226912000003,"60_discount",Private,0,,1
226976750009,"60_discount",Company,0,229.30769230769232,5
226986250019,"60_discount",Private,0,70.76923076923077,4
226989000015,"60_discount",Shop,0,124.05076923076923,4
227019250068,no_discount,Private,0,27.384615384615387,1
227021500050,no_discount,Private,0,,1
227023000044,"30_discount",Private,0,,1
227031250086,"60_discount",Private,0,,1
227044000037,no_discount,Private,0,,1
227044500044,no_discount,Private,0,,1
227047250028,"30_discount",Private,0,,4
227066500116,no_discount,Private,1,88.23076923076923,2
227070500021,no_discount,Company,0,483.3846153846154,10
227076750014,"30_discount",Private,0,,1
227085750056,"60_discount",Private,0,34.30769230769231,1
227102000048,"60_discount",Private,0,,1
227123500016,"60_discount",Shop,0,182.0,4
227127750003,"30_discount",Private,0,17.605384615384615,2
227201500005,"60_discount",Private,0,,1
227220250022,"60_discount",Private,0,,1
227256500039,"30_discount",Private,0,,1
227267750020,"30_discount",Private,0,40.07692307692308,1
227269750080,"30_discount",Private,1,719.8461538461538,15
227276000044,no_discount,Private,0,,1
227277500087,no_discount,Private,0,21.615384615384613,1
227296500038,no_discount,Private,0,91.6923076923077,2
227305500067,"60_discount",Private,0,99.92307692307692,3
227310000026,"30_discount",Private,0,32.0,1
227317750048,"60_discount",Company,1,110.07692307692307,4
227322000053,no_discount,Private,0,,1
227337250019,"60_discount",Private,0,,1
227341500044,"60_discount",Private,0,167.84615384615384,5
227349250019,"60_discount",Private,0,242.9230769230769,8
227377750018,"30_discount",Private,0,68.07692307692308,2
227436500003,no_discount,Private,0,120.23076923076924,4
227453500018,"30_discount",Shop,0,90.53846153846155,2
227479000009,"60_discount",Private,0,,2
227491500047,"30_discount",Private,0,,1
227503750091,no_discount,Private,0,,1
227510250006,"60_discount",Private,0,47.0,1
227513750037,"60_discount",Private,0,,3
227518500028,"60_discount",Private,0,48.15384615384615,1
227533500037,"30_discount",Private,0,,1
227544750027,"60_discount",Private,0,,2
227565250019,"30_discount",Private,0,,1
227590250002,"60_discount",Company,1,53.61538461538461,2
227689750027,"30_discount",Private,0,27.384615384615387,4
227692250016,"60_discount",Private,0,,1
227704750005,"60_discount",Private,0,,1
227708500012,"30_discount",Private,0,40.07692307692308,1
227713500022,"60_discount",Company,0,319.7692307692308,11
227734500021,"30_discount",Private,0,28.53846153846154,3
227744500022,"60_discount",Private,0,90.76923076923077,4
227814250061,no_discount,Private,0,,1
227827500040,"30_discount",Private,0,,1
228007750009,"60_discount",Private,0,24.615384615384613,1
228048000027,no_discount,Private,0,,1
228062500075,"60_discount",Private,0,30.692307692307693,1
228084500021,"60_discount",Private,0,28.53846153846154,1
228088750029,"30_discount",Private,0,,1
228094250006,"60_discount",Private,1,,1
228098500011,"30_discount",Private,0,,1
228105500027,"30_discount",Private,0,,1
228127000005,no_discount,Private,0,,1
228162750016,no_discount,Company,0,35.46153846153846,1
228216000025,"60_discount",Private,0,,3
228219500107,"60_discount",Company,0,36.61538461538461,2
228234500101,no_discount,Private,0,,1
228236500154,"30_discount",Company,0,44.07692307692307,2
228239000143,"30_discount",Private,0,82.38461538461539,2
228248000017,"30_discount",Private,0,,2
228256250098,"30_discount",Private,0,,1
228257000079,"60_discount",Private,0,35.46153846153846,1
228260000043,"30_discount",Private,0,50.46153846153847,2
228262250023,"30_discount",Private,0,,2
228281250027,"30_discount",Private,1,94.0,2
228319250020,no_discount,Company,0,32.0,1
228347250015,"60_discount",Private,0,32.0,2
228429250018,"60_discount",Private,0,73.23076923076923,2
228453000080,"30_discount",Private,0,,1
228462500065,"30_discount",Private,0,40.07692307692308,1
228474000355,"60_discount",Private,0,,2
228474750425,"30_discount",Private,0,96.3076923076923,3
228484250018,no_discount,Private,0,,1
228486750125,"30_discount",Private,0,34.30769230769231,1
228487000061,no_discount,Private,0,,1
228500000026,"30_discount",Private,0,,1
228505250105,"30_discount",Private,0,,2
228509250057,"30_discount",Private,0,23.384615384615387,1
228521750032,no_discount,Private,0,168.15384615384616,5
228535250040,no_discount,Private,0,30.53846153846154,1
228661500031,"60_discount",Private,0,,1
228674000024,"60_discount",Private,0,,2
228676750066,"60_discount",Private,0,28.53846153846154,1
228681250120,"60_discount",Private,0,,1
228687250090,no_discount,Private,0,,1
228709500036,"30_discount",Private,0,21.0,3
228714500028,"60_discount",Private,0,,2
228718250036,"30_discount",Private,0,,1
228727750072,"30_discount",Private,0,,1
228732250014,"60_discount",Private,0,,1
228735000008,"30_discount",Private,0,,2
228740750087,no_discount,Private,0,,1
228754000027,no_discount,Private,0,27.384615384615387,1
228755250012,"30_discount",Private,0,48.15384615384615,1
228770000006,"60_discount",Private,0,,1
228781250029,"60_discount",Private,0,,1
228788000039,"60_discount",Private,1,114.15384615384616,3
228789500026,"30_discount",Private,0,113.30769230769232,3
228803000022,"60_discount",Private,0,60.69230769230769,2
228873500002,"30_discount",Company,0,,1
228880750003,"60_discount",Shop,1,811.846153846154,18
228885500006,"60_discount",Company,0,27.384615384615387,1
228914000013,"60_discount",Private,0,30.846153846153847,1
228921750122,"60_discount",Private,0,,1
228924500300,"30_discount",Private,0,170.15384615384616,6
228968750008,no_discount,Private,0,,2
228981750092,no_discount,Private,0,,1
228985500016,"60_discount",Shop,0,188.84615384615387,4
229004750027,"30_discount",Private,0,,2
229014750047,"30_discount",Private,0,,1
229025000015,"60_discount",Private,1,214.69230769230768,7
229134750008,"60_discount",Private,0,232.30769230769232,5
229142250006,"60_discount",Private,0,,1
229183750200,no_discount,Private,0,,1
229197250036,"60_discount",Private,0,227.84615384615387,3
229199500133,"60_discount",Private,0,,1
229207250084,"30_discount",Private,0,,1
229208750026,"60_discount",Private,0,,1
229214500024,no_discount,Company,0,33.15384615384615,3
229240500015,no_discount,Private,0,,2
229241750032,no_discount,Private,0,216.61538461538458,6
229244250003,"30_discount",Private,0,57.07692307692308,2
229364750118,no_discount,Private,0,,1
229378750050,"30_discount",Private,0,,1
229394750061,"60_discount",Company,0,,1
229410750039,"30_discount",Private,0,30.846153846153847,1
229412000012,"30_discount",Private,0,,1
229414250042,no_discount,Private,0,,1
229415750005,no_discount,Private,0,27.384615384615387,1
229426500034,"60_discount",Private,0,40.07692307692308,1
229456750017,"60_discount",Private,1,298.0,7
229470250016,"30_discount",Private,0,94.0,2
229485750027,"30_discount",Private,0,,1
229504000004,no_discount,Shop,0,33.15384615384615,1
229573250010,"30_discount",Private,0,,1
229596000049,no_discount,Private,0,73.61538461538461,2
229608500015,"30_discount",Private,0,26.23076923076923,1
229640750057,no_discount,Private,0,24.692307692307693,1
229641500029,no_discount,Private,0,34.230769230769226,2
229646000052,"30_discount",Private,0,,1
229660250025,"30_discount",Private,0,,1
229661250013,"30_discount",Private,0,,1
229681250052,no_discount,Private,0,,1
229687500084,"30_discount",Private,0,,1
229697250009,no_discount,Private,0,,1
229709000018,"30_discount",Private,0,56.07692307692308,1
229768500008,"60_discount",Private,0,57.84615384615385,2
229815750012,"60_discount",Private,1,,1
229820500069,"30_discount",Private,0,33.15384615384615,1
229837750069,no_discount,Private,0,,2
229838750062,"60_discount",Shop,1,446.123076923077,18
229839250100,no_discount,Private,0,109.23076923076923,4
229839250268,"30_discount",Private,0,,1
229840000478,no_discount,Private,0,88.23076923076923,2
229849250052,"30_discount",Private,0,35.30769230769231,1
229850000057,"60_discount",Private,0,,1
229859500003,"30_discount",Private,0,,1
229882500011,no_discount,Private,0,32.0,1
229905000015,"30_discount",Private,1,299.6923076923077,5
229905000075,no_discount,Private,0,,1
229910000061,no_discount,Private,0,131.72307692307692,5
229918250013,"60_discount",Private,0,,1
229921000012,"30_discount",Private,0,,1
229921500035,"30_discount",Private,0,,1
229923750023,no_discount,Private,0,,1
229924500005,"30_discount",Company,0,27.384615384615387,1
229936250019,"60_discount",Private,0,,1
229939000049,"30_discount",Company,0,,2
229957000012,"60_discount",Private,0,28.53846153846154,1
229998250001,"60_discount",Shop,0,210.84615384615387,7
230064750011,no_discount,Private,0,38.92307692307692,1
230079750007,"60_discount",Shop,0,27.384615384615387,2
230106250038,no_discount,Private,0,,1
230138250014,no_discount,Private,0,40.07692307692308,2
230189250018,no_discount,Private,0,,1
230205250092,"60_discount",Private,0,,1
230232250025,"30_discount",Company,0,298.9230769230769,3
230233250013,"30_discount",Private,0,28.53846153846154,1
230241500061,no_discount,Private,0,293.84615384615387,4
230245500090,"60_discount",Private,0,30.692307692307693,1
230248500078,"30_discount",Private,0,980.6153846153846,30
230410000022,"60_discount",Private,0,26.23076923076923,1
230425250039,"60_discount",Private,0,,1
230447250030,"60_discount",Private,0,,1
230454250401,"30_discount",Private,0,,2
230454500277,"30_discount",Private,0,,1
230454500486,no_discount,Private,0,28.53846153846154,2
230455000376,"30_discount",Private,0,28.53846153846154,1
230455250470,no_discount,Private,1,,5
230457000179,no_discount,Private,0,49.0,2
230512250050,no_discount,Private,0,212.3846153846154,7
230517250008,"30_discount",Private,1,,2
230532750010,"30_discount",Private,0,,1
230548500029,"30_discount",Private,0,,1
230555500032,"30_discount",Company,0,51.61538461538461,1
230599250006,no_discount,Private,0,28.53846153846154,1
230719500010,"60_discount",Private,0,,1
230727500012,no_discount,Private,0,,1
230738250004,"60_discount",Private,0,,1
230739500023,"30_discount",Private,1,200.76923076923077,9
230765000049,"60_discount",Private,0,,1
230793500007,no_discount,Private,0,,1
230817250017,no_discount,Private,0,,1
230905000007,"30_discount",Private,0,50.46153846153846,1
230922250007,"60_discount",Private,0,,1
231018000003,no_discount,Private,0,,1
231065500008,no_discount,Private,0,605.5384615384615,6
231079750036,"30_discount",Private,0,68.61538461538461,2
231080500033,no_discount,Private,0,28.53846153846154,1
231096250034,"30_discount",Private,0,1726.9230769230767,60
231117000017,"30_discount",Private,0,38.84615384615385,1
231124000005,"30_discount",Private,0,,2
231133250018,"60_discount",Private,0,,1
231150250031,"60_discount",Private,0,,1
231154500025,no_discount,Private,0,148.53846153846155,4
231173500024,no_discount,Private,0,,1
231385750012,"30_discount",Private,0,50.46153846153847,2
231399500005,"60_discount",Private,0,27.384615384615387,2
231407250024,"30_discount",Private,0,32.0,1
231437500037,"30_discount",Private,0,81.0,3
231464250002,"30_discount",Shop,0,35.34615384615385,1
231465750023,no_discount,Private,0,,1
231488250022,no_discount,Private,0,,1
231513500019,"30_discount",Private,0,,1
231566000012,"30_discount",Private,1,36.61538461538461,1
231637500006,"60_discount",Private,0,,1
231694750004,no_discount,Private,0,66.30769230769232,2
231703500001,"60_discount",Private,0,,1
231756750032,"30_discount",Company,0,,1
231765500022,no_discount,Private,0,,1
231766250027,no_discount,Private,0,,1
231776250052,"30_discount",Company,0,28.487692307692306,1
231788750078,"30_discount",Private,0,,1
231794750003,"60_discount",Private,0,32.0,2
231806750058,"30_discount",Private,0,,2
231809750034,no_discount,Private,0,,1
231813500011,"30_discount",Private,0,28.53846153846154,2
231842000025,"60_discount",Private,0,154.3076923076923,5
231848000012,no_discount,Private,1,228.55384615384617,4
231856000010,"60_discount",Private,0,51.46153846153846,1
231866000005,"60_discount",Private,0,,1
231878000018,"30_discount",Private,0,32.0,1
231949750007,no_discount,Private,0,70.61538461538461,2
232106250052,"60_discount",Private,0,,1
232118500042,no_discount,Company,0,,2
232119000058,"30_discount",Shop,0,383.7692307692308,12
232128000081,no_discount,Private,0,120.23076923076924,5
232135000007,"60_discount",Private,0,,1
232159250102,"60_discount",Private,0,44.84615384615385,6
232164750037,"60_discount",Private,1,,1
232167250037,no_discount,Company,0,38.84615384615385,1
232187000049,"30_discount",Private,0,,1
232189000007,"60_discount",Private,0,42.30769230769231,1
232200250001,"60_discount",Shop,0,174.30769230769232,5
232209500039,"30_discount",Private,0,176.15384615384613,7
232234500019,no_discount,Shop,0,,1
232277750020,"30_discount",Company,0,51.61538461538461,1
232315250003,"30_discount",Private,0,,1
232371250003,"60_discount",Private,0,27.384615384615387,1
232409250002,"30_discount",Private,0,32.0,1
232413500002,no_discount,Private,0,,1
232440250030,"60_discount",Private,0,77.07692307692308,3
232445000068,no_discount,Private,0,,1
232452000085,no_discount,Private,0,40.07692307692308,1
232462750118,"60_discount",Company,0,42.230769230769226,1
232464000089,"60_discount",Private,0,,1
232486500008,no_discount,Private,0,107.84615384615384,2
232493000001,"60_discount",Private,0,,1
232493250026,"60_discount",Private,0,,1
232537500002,"60_discount",Private,1,47.0,1
232538250038,no_discount,Private,0,,1
232543000026,no_discount,Private,0,30.692307692307693,1
232620500009,no_discount,Private,0,,1
232681500001,"60_discount",Private,0,,1
232715750006,"60_discount",Shop,0,,1
232738750014,"60_discount",Private,0,66.30769230769232,2
232769250057,"30_discount",Private,1,199.23076923076923,7
232782000032,no_discount,Private,0,,1
232783750025,no_discount,Shop,0,99.6,2
232803750048,"30_discount",Private,0,,1
232811750012,no_discount,Private,0,83.0,3
232822000109,no_discount,Private,0,293.2307692307693,10
232847750005,"30_discount",Private,0,,1
232876250035,no_discount,Company,0,,1
232880500006,"60_discount",Private,0,,1
232883750017,"30_discount",Private,1,,1
233147000061,"30_discount",Private,0,,1
233149250039,no_discount,Private,0,32.0,2
233156000019,no_discount,Private,0,28.53846153846154,1
233158000011,"60_discount",Private,0,34.30769230769231,1
233170500041,"30_discount",Private,0,,1
233191250036,"30_discount",Company,0,28.53846153846154,2
233195000004,no_discount,Private,0,,1
233197250051,no_discount,Private,0,48.15384615384615,2
233197750038,no_discount,Private,0,37.769230769230774,1
233264250045,"60_discount",Private,0,75.53846153846155,2
233435750017,"30_discount",Private,0,40.07692307692308,1
233455000019,"60_discount",Private,1,22.307692307692307,2
233470000023,no_discount,Private,0,19.46153846153846,1
233473250090,"30_discount",Private,0,192.6923076923077,8
233492500060,no_discount,Private,0,,1
233527000037,"30_discount",Private,1,32.30769230769231,1
233546750019,"60_discount",Private,0,,1
233551750017,"60_discount",Company,0,37.769230769230774,1
233567250031,"60_discount",Private,0,,2
233576500050,"60_discount",Private,0,,1
233578250065,"60_discount",Private,0,,1
233585750006,"30_discount",Private,0,57.0,2
233593000042,"60_discount",Private,0,,1
233619250001,"60_discount",Private,0,,1
233749750004,"30_discount",Private,1,198.22923076923075,6
233797750016,"60_discount",Private,0,58.92307692307692,3
233816750024,"60_discount",Private,0,,1
233852000043,"30_discount",Private,0,40.07692307692308,2
233853500030,no_discount,Private,0,,1
233854000010,no_discount,Company,1,,1
233858500035,no_discount,Private,0,,1
233859750016,"30_discount",Private,0,48.15384615384615,1
233913750030,"60_discount",Private,0,27.384615384615387,1
233953500008,"30_discount",Private,0,,1
233986000005,"60_discount",Private,0,,1
234183000040,"30_discount",Private,0,112.42307692307693,4
234199000047,no_discount,Private,0,,2
234244500050,"30_discount",Private,0,,3
234250500022,no_discount,Private,0,,1
234260750011,"30_discount",Private,0,34.30769230769231,1
234273000019,"30_discount",Private,0,,1
234308500033,"30_discount",Private,0,,1
234347000030,"30_discount",Private,0,35.30769230769231,1
234372250003,"60_discount",Private,0,137.53846153846155,3
234379500008,no_discount,Shop,0,,1
234415250005,"30_discount",Shop,0,,1
234456500004,"60_discount",Private,0,28.53846153846154,2
234531500015,"60_discount",Private,0,,2
234562000004,no_discount,Private,0,91.53846153846153,3
234577000036,"60_discount",Private,0,47.0,1
234583750034,"30_discount",Company,0,,1
234597500015,no_discount,Private,0,48.15384615384615,1
234605000022,"30_discount",Private,0,28.53846153846154,1
234626750008,"60_discount",Private,0,,1
234653750038,"30_discount",Shop,0,275.58923076923077,4
234655250019,no_discount,Private,0,,1
234668000028,no_discount,Private,0,47.0,1
234674250027,"30_discount",Private,0,,1
234678000018,no_discount,Private,0,274.46153846153845,9
234700250023,no_discount,Private,0,,1
234715000001,"30_discount",Private,0,123.84615384615384,5
234727000007,"30_discount",Private,0,36.61538461538461,1
234845250005,"60_discount",Private,0,,1
234866750033,"60_discount",Private,0,185.61538461538464,8
234925500058,no_discount,Private,0,28.53846153846154,1
234934750023,"60_discount",Private,0,36.61538461538461,1
234967000023,"60_discount",Private,0,,1
234970000020,"60_discount",Private,0,,1
234999500015,no_discount,Shop,0,150.92307692307693,4
235004500014,"60_discount",Company,0,,1
235049000016,no_discount,Private,0,60.53846153846154,2
235058750003,"30_discount",Company,1,26.923076923076923,2
235063250034,no_discount,Private,0,28.53846153846154,1
235207000003,"60_discount",Private,0,,1
235239500034,no_discount,Shop,0,,1
235243500084,"60_discount",Private,0,37.769230769230774,1
235251500109,no_discount,Company,0,,1
235267000194,no_discount,Private,0,41.53846153846154,2
235267250116,"30_discount",Private,1,27.292307692307695,1
235288250054,"60_discount",Private,0,28.53846153846154,1
235297250016,"30_discount",Company,0,40.07692307692308,1
235304000013,no_discount,Company,0,,1
235333250040,no_discount,Private,0,,2
235355500033,no_discount,Private,0,70.92307692307692,2
235355750020,"30_discount",Private,0,37.769230769230774,1
235358000015,no_discount,Private,0,,1
